STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,male_female
Idaho,Ada County,4,518907,262344,256563,Male
Idaho,Adams County,4,4817,2499,2318,Male
Idaho,Bannock County,4,89517,44918,44599,Male
Idaho,Bear Lake County,4,6722,3388,3334,Male
Idaho,Benewah County,4,10370,5372,4998,Male
Idaho,Bingham County,4,49923,25166,24757,Male
Idaho,Blaine County,4,24866,12427,12439,Female
Idaho,Boise County,4,8333,4258,4075,Male
Idaho,Bonner County,4,51414,26055,25359,Male
Idaho,Bonneville County,4,129496,65052,64444,Male
Idaho,Boundary County,4,13345,6770,6575,Male
Idaho,Butte County,4,2684,1358,1326,Male
Idaho,Camas County,4,1153,606,547,Male
Idaho,Canyon County,4,251065,125555,125510,Male
Idaho,Caribou County,4,7190,3647,3543,Male
Idaho,Cassia County,4,25655,13233,12422,Male
Idaho,Clark County,4,806,423,383,Male
Idaho,Clearwater County,4,9015,4985,4030,Male
Idaho,Custer County,4,4506,2400,2106,Male
Idaho,Elmore County,4,29403,15594,13809,Male
Idaho,Franklin County,4,15189,7897,7292,Male
Idaho,Fremont County,4,13978,7392,6586,Male
Idaho,Gem County,4,20418,10362,10056,Male
Idaho,Gooding County,4,15715,8048,7667,Male
Idaho,Idaho County,4,17593,9290,8303,Male
Idaho,Jefferson County,4,33428,17168,16260,Male
Idaho,Jerome County,4,25311,13087,12224,Male
Idaho,Kootenai County,4,183578,91791,91787,Male
Idaho,Latah County,4,40978,20929,20049,Male
Idaho,Lemhi County,4,8240,4207,4033,Male
Idaho,Lewis County,4,3763,1935,1828,Male
Idaho,Lincoln County,4,5329,2758,2571,Male
Idaho,Madison County,4,54976,24898,30078,Female
Idaho,Minidoka County,4,22194,11246,10948,Male
Idaho,Nez Perce County,4,43004,21382,21622,Female
Idaho,Oneida County,4,4712,2385,2327,Male
Idaho,Owyhee County,4,12613,6482,6131,Male
Idaho,Payette County,4,26956,13595,13361,Male
Idaho,Power County,4,8068,4093,3975,Male
Idaho,Shoshone County,4,14012,7121,6891,Male
Idaho,Teton County,4,12544,6578,5966,Male
Idaho,Twin Falls County,4,93696,46444,47252,Female
Idaho,Valley County,4,12464,6446,6018,Male
Idaho,Washington County,4,11087,5555,5532,Male
Illinois,Adams County,4,64725,32141,32584,Female
Illinois,Alexander County,4,4858,2353,2505,Female
Illinois,Bond County,4,16566,8771,7795,Male
Illinois,Boone County,4,53154,26842,26312,Male
Illinois,Brown County,4,6330,4035,2295,Male
Illinois,Bureau County,4,32828,16348,16480,Female
Illinois,Calhoun County,4,4360,2198,2162,Male
Illinois,Carroll County,4,15529,8364,7165,Male
Illinois,Cass County,4,12657,6462,6195,Male
Illinois,Champaign County,4,206542,102912,103630,Female
Illinois,Christian County,4,33436,17878,15558,Male
Illinois,Clark County,4,15229,7668,7561,Male
Illinois,Clay County,4,13047,6528,6519,Male
Illinois,Clinton County,4,36909,19271,17638,Male
Illinois,Coles County,4,46334,22825,23509,Female
Illinois,Cook County,4,5109292,2496744,2612548,Female
Illinois,Crawford County,4,18536,9732,8804,Male
Illinois,Cumberland County,4,10324,5200,5124,Male
Illinois,DeKalb County,4,100232,49808,50424,Female
Illinois,De Witt County,4,15310,7660,7650,Male
Illinois,Douglas County,4,19755,9850,9905,Female
Illinois,DuPage County,4,920901,456428,464473,Female
Illinois,Edgar County,4,16433,8087,8346,Female
Illinois,Edwards County,4,6071,2958,3113,Female
Illinois,Effingham County,4,34325,17290,17035,Male
Illinois,Fayette County,4,21305,11763,9542,Male
Illinois,Ford County,4,13249,6613,6636,Female
Illinois,Franklin County,4,37242,18602,18640,Female
Illinois,Fulton County,4,33021,17254,15767,Male
Illinois,Gallatin County,4,4855,2376,2479,Female
Illinois,Greene County,4,11651,5840,5811,Male
Illinois,Grundy County,4,53041,26709,26332,Male
Illinois,Hamilton County,4,7984,3974,4010,Female
Illinois,Hancock County,4,17244,8656,8588,Male
Illinois,Hardin County,4,3597,1852,1745,Male
Illinois,Henderson County,4,6151,3078,3073,Male
Illinois,Henry County,4,48419,24266,24153,Male
Illinois,Iroquois County,4,26473,13136,13337,Female
Illinois,Jackson County,4,52617,26279,26338,Female
Illinois,Jasper County,4,9212,4655,4557,Male
Illinois,Jefferson County,4,36400,18711,17689,Male
Illinois,Jersey County,4,21246,10499,10747,Female
Illinois,Jo Daviess County,4,21758,10972,10786,Male
Illinois,Johnson County,4,13381,7965,5416,Male
Illinois,Kane County,4,514182,258173,256009,Male
Illinois,Kankakee County,4,106074,52541,53533,Female
Illinois,Kendall County,4,137254,68759,68495,Male
Illinois,Knox County,4,48640,24827,23813,Male
Illinois,Lake County,4,709150,357318,351832,Male
Illinois,LaSalle County,4,108078,54882,53196,Male
Illinois,Lawrence County,4,14914,8393,6521,Male
Illinois,Lee County,4,33848,18031,15817,Male
Illinois,Livingston County,4,35521,18023,17498,Male
Illinois,Logan County,4,27591,14109,13482,Male
Illinois,McDonough County,4,26861,13346,13515,Female
Illinois,McHenry County,4,311747,156533,155214,Male
Illinois,McLean County,4,171141,83934,87207,Female
Illinois,Macon County,4,101483,48917,52566,Female
Illinois,Macoupin County,4,44245,22049,22196,Female
Illinois,Madison County,4,263864,129336,134528,Female
Illinois,Marion County,4,36914,18287,18627,Female
Illinois,Marshall County,4,11678,5866,5812,Male
Illinois,Mason County,4,12748,6362,6386,Female
Illinois,Massac County,4,13896,6764,7132,Female
Illinois,Menard County,4,12121,5957,6164,Female
Illinois,Mercer County,4,15504,7852,7652,Male
Illinois,Monroe County,4,35033,17590,17443,Male
Illinois,Montgomery County,4,28020,14818,13202,Male
Illinois,Morgan County,4,32209,16322,15887,Male
Illinois,Moultrie County,4,14323,7100,7223,Female
Illinois,Ogle County,4,51351,25771,25580,Male
Illinois,Peoria County,4,178383,87047,91336,Female
Illinois,Perry County,4,20588,11344,9244,Male
Illinois,Piatt County,4,16723,8348,8375,Female
Illinois,Pike County,4,14484,7265,7219,Male
Illinois,Pope County,4,3770,1931,1839,Male
Illinois,Pulaski County,4,4991,2500,2491,Male
Illinois,Putnam County,4,5572,2840,2732,Male
Illinois,Randolph County,4,30068,16015,14053,Male
Illinois,Richland County,4,15435,7685,7750,Female
Illinois,Rock Island County,4,141527,70028,71499,Female
Illinois,St. Clair County,4,252671,122860,129811,Female
Illinois,Saline County,4,23087,11433,11654,Female
Illinois,Sangamon County,4,194534,94036,100498,Female
Illinois,Schuyler County,4,6746,3649,3097,Male
Illinois,Scott County,4,4790,2378,2412,Female
Illinois,Shelby County,4,20761,10382,10379,Male
Illinois,Stark County,4,5345,2706,2639,Male
Illinois,Stephenson County,4,43627,21267,22360,Female
Illinois,Tazewell County,4,129911,64522,65389,Female
Illinois,Union County,4,16767,8435,8332,Male
Illinois,Vermilion County,4,72337,36361,35976,Male
Illinois,Wabash County,4,11087,5505,5582,Female
Illinois,Warren County,4,16354,8163,8191,Female
Illinois,Washington County,4,13643,6913,6730,Male
Illinois,Wayne County,4,15872,7907,7965,Female
Illinois,White County,4,13614,6743,6871,Female
Illinois,Whiteside County,4,54658,27300,27358,Female
Illinois,Will County,4,696757,348620,348137,Male
Illinois,Williamson County,4,66695,33584,33111,Male
Illinois,Winnebago County,4,282188,138377,143811,Female
Illinois,Woodford County,4,38128,19177,18951,Male
Indiana,Adams County,4,36068,18092,17976,Male
Indiana,Allen County,4,391449,193149,198300,Female
Indiana,Bartholomew County,4,83540,42220,41320,Male
Indiana,Benton County,4,8719,4422,4297,Male
Indiana,Blackford County,4,11919,5866,6053,Female
Indiana,Boone County,4,74164,37213,36951,Male
Indiana,Brown County,4,15570,7829,7741,Male
Indiana,Carroll County,4,20555,10520,10035,Male
Indiana,Cass County,4,37540,18943,18597,Male
Indiana,Clark County,4,124237,61000,63237,Female
Indiana,Clay County,4,26379,13182,13197,Female
Indiana,Clinton County,4,32843,16417,16426,Female
Indiana,Crawford County,4,10536,5406,5130,Male
Indiana,Daviess County,4,33418,16830,16588,Male
Indiana,Dearborn County,4,51138,25709,25429,Male
Indiana,Decatur County,4,26416,13286,13130,Male
Indiana,DeKalb County,4,43731,21874,21857,Male
Indiana,Delaware County,4,112031,54209,57822,Female
Indiana,Dubois County,4,43632,22018,21614,Male
Indiana,Elkhart County,4,206890,102911,103979,Female
Indiana,Fayette County,4,23349,11589,11760,Female
Indiana,Floyd County,4,80714,39459,41255,Female
Indiana,Fountain County,4,16574,8304,8270,Male
Indiana,Franklin County,4,23028,11581,11447,Male
Indiana,Fulton County,4,20327,10289,10038,Male
Indiana,Gibson County,4,32993,16798,16195,Male
Indiana,Grant County,4,66022,31888,34134,Female
Indiana,Greene County,4,31006,15703,15303,Male
Indiana,Hamilton County,4,364921,180145,184776,Female
Indiana,Hancock County,4,83070,41205,41865,Female
Indiana,Harrison County,4,39851,20109,19742,Male
Indiana,Hendricks County,4,182534,91772,90762,Male
Indiana,Henry County,4,48915,25797,23118,Male
Indiana,Howard County,4,83574,40710,42864,Female
Indiana,Huntington County,4,36834,18397,18437,Female
Indiana,Jackson County,4,46300,23454,22846,Male
Indiana,Jasper County,4,33281,16684,16597,Male
Indiana,Jay County,4,20198,10167,10031,Male
Indiana,Jefferson County,4,32946,16017,16929,Female
Indiana,Jennings County,4,27536,13974,13562,Male
Indiana,Johnson County,4,165782,82504,83278,Female
Indiana,Knox County,4,35789,18341,17448,Male
Indiana,Kosciusko County,4,80826,40604,40222,Male
Indiana,LaGrange County,4,40866,20966,19900,Male
Indiana,Lake County,4,499689,243676,256013,Female
Indiana,LaPorte County,4,111675,58087,53588,Male
Indiana,Lawrence County,4,45222,22692,22530,Male
Indiana,Madison County,4,131744,66576,65168,Male
Indiana,Marion County,4,969466,469961,499505,Female
Indiana,Marshall County,4,46332,23377,22955,Male
Indiana,Martin County,4,9803,5043,4760,Male
Indiana,Miami County,4,35674,19371,16303,Male
Indiana,Monroe County,4,139745,69753,69992,Female
Indiana,Montgomery County,4,38273,19491,18782,Male
Indiana,Morgan County,4,72236,36121,36115,Male
Indiana,Newton County,4,13823,7091,6732,Male
Indiana,Noble County,4,47367,23964,23403,Male
Indiana,Ohio County,4,6114,3072,3042,Male
Indiana,Orange County,4,19623,9901,9722,Male
Indiana,Owen County,4,21482,10874,10608,Male
Indiana,Parke County,4,16369,7868,8501,Female
Indiana,Perry County,4,19183,10497,8686,Male
Indiana,Pike County,4,12168,6178,5990,Male
Indiana,Porter County,4,174791,86655,88136,Female
Indiana,Posey County,4,25063,12617,12446,Male
Indiana,Pulaski County,4,12485,6300,6185,Male
Indiana,Putnam County,4,37301,19692,17609,Male
Indiana,Randolph County,4,24437,12235,12202,Male
Indiana,Ripley County,4,29087,14581,14506,Male
Indiana,Rush County,4,16673,8264,8409,Female
Indiana,St. Joseph County,4,272234,133242,138992,Female
Indiana,Scott County,4,24588,12105,12483,Female
Indiana,Shelby County,4,44991,22620,22371,Male
Indiana,Spencer County,4,19967,10152,9815,Male
Indiana,Starke County,4,23258,11753,11505,Male
Indiana,Steuben County,4,34725,17833,16892,Male
Indiana,Sullivan County,4,20670,11354,9316,Male
Indiana,Switzerland County,4,10006,5249,4757,Male
Indiana,Tippecanoe County,4,188717,96954,91763,Male
Indiana,Tipton County,4,15361,7782,7579,Male
Indiana,Union County,4,6952,3441,3511,Female
Indiana,Vanderburgh County,4,179744,88054,91690,Female
Indiana,Vermillion County,4,15451,7763,7688,Male
Indiana,Vigo County,4,106006,53565,52441,Male
Indiana,Wabash County,4,30828,15090,15738,Female
Indiana,Warren County,4,8461,4267,4194,Male
Indiana,Warrick County,4,65185,32270,32915,Female
Indiana,Washington County,4,28224,14184,14040,Male
Indiana,Wayne County,4,66273,32330,33943,Female
Indiana,Wells County,4,28335,14138,14197,Female
Indiana,White County,4,24598,12385,12213,Male
Indiana,Whitley County,4,34627,17467,17160,Male
Iowa,Adair County,4,7494,3763,3731,Male
Iowa,Adams County,4,3611,1824,1787,Male
Iowa,Allamakee County,4,13960,7173,6787,Male
Iowa,Appanoose County,4,12094,6041,6053,Female
Iowa,Audubon County,4,5598,2762,2836,Female
Iowa,Benton County,4,25711,12981,12730,Male
Iowa,Black Hawk County,4,130274,64279,65995,Female
Iowa,Boone County,4,26609,13582,13027,Male
Iowa,Bremer County,4,25259,12665,12594,Male
Iowa,Buchanan County,4,20714,10446,10268,Male
Iowa,Buena Vista County,4,20600,10589,10011,Male
Iowa,Butler County,4,14269,7180,7089,Male
Iowa,Calhoun County,4,9725,5086,4639,Male
Iowa,Carroll County,4,20567,10315,10252,Male
Iowa,Cass County,4,13104,6465,6639,Female
Iowa,Cedar County,4,18399,9231,9168,Male
Iowa,Cerro Gordo County,4,42409,20815,21594,Female
Iowa,Cherokee County,4,11491,5742,5749,Female
Iowa,Chickasaw County,4,11716,5955,5761,Male
Iowa,Clarke County,4,9692,4944,4748,Male
Iowa,Clay County,4,16475,8188,8287,Female
Iowa,Clayton County,4,17027,8672,8355,Male
Iowa,Clinton County,4,46344,22953,23391,Female
Iowa,Crawford County,4,16123,8350,7773,Male
Iowa,Dallas County,4,108016,53906,54110,Female
Iowa,Davis County,4,9130,4651,4479,Male
Iowa,Decatur County,4,7683,3889,3794,Male
Iowa,Delaware County,4,17568,8931,8637,Male
Iowa,Des Moines County,4,38293,18868,19425,Female
Iowa,Dickinson County,4,18028,8982,9046,Female
Iowa,Dubuque County,4,98677,48969,49708,Female
Iowa,Emmet County,4,9176,4693,4483,Male
Iowa,Fayette County,4,19294,9806,9488,Male
Iowa,Floyd County,4,15337,7655,7682,Female
Iowa,Franklin County,4,9916,5095,4821,Male
Iowa,Fremont County,4,6464,3260,3204,Male
Iowa,Greene County,4,8741,4362,4379,Female
Iowa,Grundy County,4,12356,6194,6162,Male
Iowa,Guthrie County,4,10647,5339,5308,Male
Iowa,Hamilton County,4,14820,7475,7345,Male
Iowa,Hancock County,4,10685,5395,5290,Male
Iowa,Hardin County,4,16567,8370,8197,Male
Iowa,Harrison County,4,14658,7438,7220,Male
Iowa,Henry County,4,20196,10540,9656,Male
Iowa,Howard County,4,9533,4814,4719,Male
Iowa,Humboldt County,4,9572,4760,4812,Female
Iowa,Ida County,4,6888,3451,3437,Male
Iowa,Iowa County,4,16475,8367,8108,Male
Iowa,Jackson County,4,19324,9787,9537,Male
Iowa,Jasper County,4,37938,19714,18224,Male
Iowa,Jefferson County,4,15698,8199,7499,Male
Iowa,Johnson County,4,156420,77730,78690,Female
Iowa,Jones County,4,20848,10990,9858,Male
Iowa,Keokuk County,4,9904,5046,4858,Male
Iowa,Kossuth County,4,14475,7392,7083,Male
Iowa,Lee County,4,32840,16559,16281,Male
Iowa,Linn County,4,229033,113528,115505,Female
Iowa,Louisa County,4,10677,5464,5213,Male
Iowa,Lucas County,4,8689,4444,4245,Male
Iowa,Lyon County,4,12179,6234,5945,Male
Iowa,Madison County,4,17036,8511,8525,Female
Iowa,Mahaska County,4,21946,11223,10723,Male
Iowa,Marion County,4,33642,16973,16669,Male
Iowa,Marshall County,4,39879,20287,19592,Male
Iowa,Mills County,4,14553,7334,7219,Male
Iowa,Mitchell County,4,10532,5314,5218,Male
Iowa,Monona County,4,8486,4158,4328,Female
Iowa,Monroe County,4,7550,3775,3775,Equal
Iowa,Montgomery County,4,10205,5037,5168,Female
Iowa,Muscatine County,4,42377,21288,21089,Male
Iowa,O'Brien County,4,14060,7165,6895,Male
Iowa,Osceola County,4,6036,3096,2940,Male
Iowa,Page County,4,15143,8091,7052,Male
Iowa,Palo Alto County,4,8764,4413,4351,Male
Iowa,Plymouth County,4,25681,13041,12640,Male
Iowa,Pocahontas County,4,7053,3525,3528,Female
Iowa,Polk County,4,501089,249741,251348,Female
Iowa,Pottawattamie County,4,93173,46323,46850,Female
Iowa,Poweshiek County,4,18467,9098,9369,Female
Iowa,Ringgold County,4,4670,2336,2334,Male
Iowa,Sac County,4,9673,4827,4846,Female
Iowa,Scott County,4,173924,86147,87777,Female
Iowa,Shelby County,4,11645,5786,5859,Female
Iowa,Sioux County,4,36050,18141,17909,Male
Iowa,Story County,4,99673,52242,47431,Male
Iowa,Tama County,4,16903,8625,8278,Male
Iowa,Taylor County,4,5858,3030,2828,Male
Iowa,Union County,4,11887,5887,6000,Female
Iowa,Van Buren County,4,7256,3696,3560,Male
Iowa,Wapello County,4,35043,17694,17349,Male
Iowa,Warren County,4,54327,27064,27263,Female
Iowa,Washington County,4,22571,11308,11263,Male
Iowa,Wayne County,4,6467,3264,3203,Male
Iowa,Webster County,4,36626,19209,17417,Male
Iowa,Winnebago County,4,10617,5351,5266,Male
Iowa,Winneshiek County,4,19974,10075,9899,Male
Iowa,Woodbury County,4,105671,53154,52517,Male
Iowa,Worth County,4,7319,3733,3586,Male
Iowa,Wright County,4,12681,6477,6204,Male
Kansas,Allen County,4,12579,6239,6340,Female
Kansas,Anderson County,4,7776,3953,3823,Male
Kansas,Atchison County,4,16108,7886,8222,Female
Kansas,Barber County,4,4122,2092,2030,Male
Kansas,Barton County,4,25080,12455,12625,Female
Kansas,Bourbon County,4,14493,7223,7270,Female
Kansas,Brown County,4,9364,4670,4694,Female
Kansas,Butler County,4,68240,34894,33346,Male
Kansas,Chase County,4,2548,1357,1191,Male
Kansas,Chautauqua County,4,3415,1770,1645,Male
Kansas,Cherokee County,4,19088,9529,9559,Female
Kansas,Cheyenne County,4,2583,1326,1257,Male
Kansas,Clark County,4,1933,954,979,Female
Kansas,Clay County,4,8043,4038,4005,Male
Kansas,Cloud County,4,8946,4536,4410,Male
Kansas,Coffey County,4,8280,4108,4172,Female
Kansas,Comanche County,4,1681,826,855,Female
Kansas,Cowley County,4,34453,17317,17136,Male
Kansas,Crawford County,4,39078,19586,19492,Male
Kansas,Decatur County,4,2689,1370,1319,Male
Kansas,Dickinson County,4,18430,9290,9140,Male
Kansas,Doniphan County,4,7440,3779,3661,Male
Kansas,Douglas County,4,119964,59846,60118,Female
Kansas,Edwards County,4,2739,1400,1339,Male
Kansas,Elk County,4,2441,1226,1215,Male
Kansas,Ellis County,4,28941,14637,14304,Male
Kansas,Ellsworth County,4,6355,3656,2699,Male
Kansas,Finney County,4,37650,19384,18266,Male
Kansas,Ford County,4,33848,17668,16180,Male
Kansas,Franklin County,4,25992,13109,12883,Male
Kansas,Geary County,4,35691,18760,16931,Male
Kansas,Gove County,4,2717,1367,1350,Male
Kansas,Graham County,4,2411,1208,1203,Male
Kansas,Grant County,4,7197,3685,3512,Male
Kansas,Gray County,4,5729,2952,2777,Male
Kansas,Greeley County,4,1223,615,608,Male
Kansas,Greenwood County,4,5939,3023,2916,Male
Kansas,Hamilton County,4,2430,1295,1135,Male
Kansas,Harper County,4,5323,2717,2606,Male
Kansas,Harvey County,4,33801,16907,16894,Male
Kansas,Haskell County,4,3576,1786,1790,Female
Kansas,Hodgeman County,4,1755,911,844,Male
Kansas,Jackson County,4,13286,6739,6547,Male
Kansas,Jefferson County,4,18344,9381,8963,Male
Kansas,Jewell County,4,2898,1500,1398,Male
Kansas,Johnson County,4,619195,306748,312447,Female
Kansas,Kearny County,4,3855,1980,1875,Male
Kansas,Kingman County,4,7193,3675,3518,Male
Kansas,Kiowa County,4,2404,1194,1210,Female
Kansas,Labette County,4,19757,9998,9759,Male
Kansas,Lane County,4,1556,782,774,Male
Kansas,Leavenworth County,4,82892,44260,38632,Male
Kansas,Lincoln County,4,2899,1476,1423,Male
Kansas,Linn County,4,9796,4956,4840,Male
Kansas,Logan County,4,2705,1409,1296,Male
Kansas,Lyon County,4,31898,15631,16267,Female
Kansas,McPherson County,4,30012,14895,15117,Female
Kansas,Marion County,4,11868,5962,5906,Male
Kansas,Marshall County,4,9982,5054,4928,Male
Kansas,Meade County,4,3897,2026,1871,Male
Kansas,Miami County,4,34867,17542,17325,Male
Kansas,Mitchell County,4,5738,2936,2802,Male
Kansas,Montgomery County,4,30996,15438,15558,Female
Kansas,Morris County,4,5349,2699,2650,Male
Kansas,Morton County,4,2599,1307,1292,Male
Kansas,Nemaha County,4,10115,5208,4907,Male
Kansas,Neosho County,4,15606,7880,7726,Male
Kansas,Ness County,4,2645,1301,1344,Female
Kansas,Norton County,4,5301,3038,2263,Male
Kansas,Osage County,4,15654,7921,7733,Male
Kansas,Osborne County,4,3490,1779,1711,Male
Kansas,Ottawa County,4,5795,3045,2750,Male
Kansas,Pawnee County,4,6179,3427,2752,Male
Kansas,Phillips County,4,4809,2432,2377,Male
Kansas,Pottawatomie County,4,26273,13280,12993,Male
Kansas,Pratt County,4,9067,4593,4474,Male
Kansas,Rawlins County,4,2528,1297,1231,Male
Kansas,Reno County,4,61516,31196,30320,Male
Kansas,Republic County,4,4642,2302,2340,Female
Kansas,Rice County,4,9407,4766,4641,Male
Kansas,Riley County,4,71108,37819,33289,Male
Kansas,Rooks County,4,4813,2382,2431,Female
Kansas,Rush County,4,2927,1491,1436,Male
Kansas,Russell County,4,6639,3326,3313,Male
Kansas,Saline County,4,53596,26837,26759,Male
Kansas,Scott County,4,5014,2560,2454,Male
Kansas,Sedgwick County,4,525525,261512,264013,Female
Kansas,Seward County,4,21358,11026,10332,Male
Kansas,Shawnee County,4,177480,86617,90863,Female
Kansas,Sheridan County,4,2425,1217,1208,Male
Kansas,Sherman County,4,5830,2982,2848,Male
Kansas,Smith County,4,3533,1780,1753,Male
Kansas,Stafford County,4,3993,2032,1961,Male
Kansas,Stanton County,4,1963,973,990,Female
Kansas,Stevens County,4,5175,2574,2601,Female
Kansas,Sumner County,4,22473,11314,11159,Male
Kansas,Thomas County,4,7893,3870,4023,Female
Kansas,Trego County,4,2752,1405,1347,Male
Kansas,Wabaunsee County,4,7019,3605,3414,Male
Kansas,Wallace County,4,1488,754,734,Male
Kansas,Washington County,4,5501,2830,2671,Male
Kansas,Wichita County,4,2064,1108,956,Male
Kansas,Wilson County,4,8622,4309,4313,Female
Kansas,Woodson County,4,3109,1571,1538,Male
Kansas,Wyandotte County,4,165746,83158,82588,Male
Kentucky,Adair County,4,19067,9540,9527,Male
Kentucky,Allen County,4,21275,10613,10662,Female
Kentucky,Anderson County,4,24224,12050,12174,Female
Kentucky,Ballard County,4,7650,3833,3817,Male
Kentucky,Barren County,4,44854,21885,22969,Female
Kentucky,Bath County,4,12829,6415,6414,Male
Kentucky,Bell County,4,23568,11786,11782,Male
Kentucky,Boone County,4,139093,69458,69635,Female
Kentucky,Bourbon County,4,20093,9963,10130,Female
Kentucky,Boyd County,4,48110,24219,23891,Male
Kentucky,Boyle County,4,30904,15550,15354,Male
Kentucky,Bracken County,4,8452,4274,4178,Male
Kentucky,Breathitt County,4,13351,6721,6630,Male
Kentucky,Breckinridge County,4,20943,10664,10279,Male
Kentucky,Bullitt County,4,83836,41875,41961,Female
Kentucky,Butler County,4,12295,6243,6052,Male
Kentucky,Caldwell County,4,12570,6201,6369,Female
Kentucky,Calloway County,4,37685,18513,19172,Female
Kentucky,Campbell County,4,93300,46372,46928,Female
Kentucky,Carlisle County,4,4720,2382,2338,Male
Kentucky,Carroll County,4,10938,5533,5405,Male
Kentucky,Carter County,4,26395,13047,13348,Female
Kentucky,Casey County,4,15920,7836,8084,Female
Kentucky,Christian County,4,73037,38722,34315,Male
Kentucky,Clark County,4,37061,18177,18884,Female
Kentucky,Clay County,4,19913,10487,9426,Male
Kentucky,Clinton County,4,9123,4502,4621,Female
Kentucky,Crittenden County,4,8981,4569,4412,Male
Kentucky,Cumberland County,4,5946,2949,2997,Female
Kentucky,Daviess County,4,103222,50698,52524,Female
Kentucky,Edmonson County,4,12269,6079,6190,Female
Kentucky,Elliott County,4,7293,4259,3034,Male
Kentucky,Estill County,4,14044,7020,7024,Female
Kentucky,Fayette County,4,320347,157637,162710,Female
Kentucky,Fleming County,4,15288,7595,7693,Female
Kentucky,Floyd County,4,34978,17050,17928,Female
Kentucky,Franklin County,4,51607,25042,26565,Female
Kentucky,Fulton County,4,6382,3233,3149,Male
Kentucky,Gallatin County,4,8763,4475,4288,Male
Kentucky,Garrard County,4,17589,8783,8806,Female
Kentucky,Grant County,4,25502,12902,12600,Male
Kentucky,Graves County,4,36412,18023,18389,Female
Kentucky,Grayson County,4,26631,13488,13143,Male
Kentucky,Green County,4,11365,5681,5684,Female
Kentucky,Greenup County,4,35403,17287,18116,Female
Kentucky,Hancock County,4,9021,4616,4405,Male
Kentucky,Hardin County,4,111862,55956,55906,Male
Kentucky,Harlan County,4,25662,12373,13289,Female
Kentucky,Harrison County,4,19103,9453,9650,Female
Kentucky,Hart County,4,19600,9745,9855,Female
Kentucky,Henderson County,4,44046,21641,22405,Female
Kentucky,Henry County,4,15771,7917,7854,Male
Kentucky,Hickman County,4,4422,2095,2327,Female
Kentucky,Hopkins County,4,44812,22012,22800,Female
Kentucky,Jackson County,4,12973,6509,6464,Male
Kentucky,Jefferson County,4,773399,376602,396797,Female
Kentucky,Jessamine County,4,54254,26533,27721,Female
Kentucky,Johnson County,4,22244,11056,11188,Female
Kentucky,Kenton County,4,170313,84866,85447,Female
Kentucky,Knott County,4,13874,6852,7022,Female
Kentucky,Knox County,4,29791,14592,15199,Female
Kentucky,Larue County,4,15163,7585,7578,Male
Kentucky,Laurel County,4,62885,31147,31738,Female
Kentucky,Lawrence County,4,16109,8085,8024,Male
Kentucky,Lee County,4,7261,4092,3169,Male
Kentucky,Leslie County,4,10093,5061,5032,Male
Kentucky,Letcher County,4,20893,10316,10577,Female
Kentucky,Lewis County,4,12954,6521,6433,Male
Kentucky,Lincoln County,4,24360,11983,12377,Female
Kentucky,Livingston County,4,8963,4442,4521,Female
Kentucky,Logan County,4,27877,13913,13964,Female
Kentucky,Lyon County,4,9101,5425,3676,Male
Kentucky,McCracken County,4,67490,32757,34733,Female
Kentucky,McCreary County,4,16701,9140,7561,Male
Kentucky,McLean County,4,9105,4554,4551,Male
Kentucky,Madison County,4,95187,46608,48579,Female
Kentucky,Magoffin County,4,11357,5709,5648,Male
Kentucky,Marion County,4,19775,9891,9884,Male
Kentucky,Marshall County,4,31777,15862,15915,Female
Kentucky,Martin County,4,11095,6227,4868,Male
Kentucky,Mason County,4,16930,8277,8653,Female
Kentucky,Meade County,4,30001,15178,14823,Male
Kentucky,Menifee County,4,6250,3156,3094,Male
Kentucky,Mercer County,4,22902,11357,11545,Female
Kentucky,Metcalfe County,4,10370,5243,5127,Male
Kentucky,Monroe County,4,11355,5683,5672,Male
Kentucky,Montgomery County,4,28367,13913,14454,Female
Kentucky,Morgan County,4,14120,8209,5911,Male
Kentucky,Muhlenberg County,4,30455,15595,14860,Male
Kentucky,Nelson County,4,47392,23483,23909,Female
Kentucky,Nicholas County,4,7805,3930,3875,Male
Kentucky,Ohio County,4,23527,11808,11719,Male
Kentucky,Oldham County,4,69431,36485,32946,Male
Kentucky,Owen County,4,11290,5661,5629,Male
Kentucky,Owsley County,4,3929,1922,2007,Female
Kentucky,Pendleton County,4,14676,7571,7105,Male
Kentucky,Perry County,4,27361,13557,13804,Female
Kentucky,Pike County,4,56286,27831,28455,Female
Kentucky,Powell County,4,13083,6555,6528,Male
Kentucky,Pulaski County,4,65795,32467,33328,Female
Kentucky,Robertson County,4,2229,1127,1102,Male
Kentucky,Rockcastle County,4,16242,8080,8162,Female
Kentucky,Rowan County,4,24388,11944,12444,Female
Kentucky,Russell County,4,18178,9000,9178,Female
Kentucky,Scott County,4,59099,29321,29778,Female
Kentucky,Shelby County,4,48886,23852,25034,Female
Kentucky,Simpson County,4,19949,9916,10033,Female
Kentucky,Spencer County,4,20204,10322,9882,Male
Kentucky,Taylor County,4,26407,13016,13391,Female
Kentucky,Todd County,4,12404,6303,6101,Male
Kentucky,Trigg County,4,14332,7232,7100,Male
Kentucky,Trimble County,4,8539,4312,4227,Male
Kentucky,Union County,4,12961,6401,6560,Female
